interval_index,interval_start_time,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,vlf,lf_hf_ratio,csi,cvi,Modified_csi,sampen,sd1,sd2,ratio_sd2_sd1
327.0,327000.0,764.8111979166666,36.88401905926698,26.44225830821329,1.0,9.090909090909092,5.0,45.45454545454545,26.97344630841304,769.53125,125.0,0.03526811111276649,0.04822630625667937,78.62082371566724,86.29213483146067,73.14285714285714,3.688345605104686,1029.3641128348427,1007.4397602226732,297.54791438113295,1.0217624452377416,3.1629963957161746,4.243125495706667,744.2362049893039,1.5284688499004333,18.597450353129755,58.82366843645991,3.1629963957161746
328.0,328000.0,760.25390625,36.4648061843978,24.60427579828574,1.0,9.090909090909092,4.0,36.36363636363637,25.70958962983772,753.90625,125.0,0.03381710954522007,0.04796398398564335,79.0878917689422,86.29213483146067,73.14285714285714,3.639018120848378,1049.3515349999311,969.6228097422124,296.5796104650155,1.0822265363981234,3.221399698296586,4.248878661070469,770.0275277153264,1.5163474893680884,18.550560334921972,59.75876946615025,3.221399698296586
329.0,329000.0,753.41796875,31.538584496006138,24.650360850569204,1.0,9.090909090909092,4.0,36.36363636363637,25.465634395322848,744.140625,113.28125,0.03380014208789449,0.04186067469074567,79.76514044619086,86.29213483146067,74.20289855072464,3.1992565838990488,1062.6356976357513,934.2345150223339,291.08437356902687,1.1374399902259529,3.4045230794962795,4.24014041551771,828.2370072243608,1.4744016286301576,17.864138416386055,60.818871533902445,3.4045230794962795
330.0,330000.0,748.6478365384615,25.25737037209101,22.79110815652903,1.0,8.333333333333334,3.0,25.0,22.874643347344875,746.09375,93.75,0.030554610901049065,0.033737318321621065,80.22947132300646,86.29213483146067,76.03960396039604,2.624458090846092,1075.6319269902795,901.446771271426,283.39310790883195,1.193228442621385,3.4209303363195533,4.232952296523406,827.3561390381759,1.5163474893680884,17.674374044591673,60.46280234460258,3.4209303363195533
331.0,331000.0,841.1959134615385,259.49305362920774,158.29452574456457,3.0,25.0,4.0,33.333333333333336,172.8138568220168,746.09375,906.25,0.20543829809025607,0.3084811153698887,75.3353024671493,86.29213483146067,37.46341463414634,13.699306807303197,1094.4581517883958,910.9252923791064,335.9936269083899,1.201479595467097,3.41258924194805,4.232408396154981,823.8160030522696,1.4375876555074412,17.68488329033996,60.351242461720986,3.41258924194805
332.0,332000.0,746.3942307692307,22.69110658625917,23.18978979292807,1.0,8.333333333333334,3.0,25.0,23.301471573142294,746.09375,93.75,0.03121871875821963,0.030400967278208745,80.45596097417612,86.29213483146067,76.03960396039604,2.3816464939745403,1124.5355800217826,883.9141987997579,268.68141498190363,1.272222554574593,3.431677336016764,4.232697068135819,831.0137387122966,1.2992829841302609,17.641492300911093,60.53990930255083,3.431677336016764
333.0,333000.0,746.09375,19.85902841569508,21.166305607399423,1.0,7.6923076923076925,2.0,15.384615384615385,21.17483524933638,746.09375,74.21875,0.028380931014817347,0.026617336515277173,80.47333304430946,86.29213483146067,77.96954314720813,2.1256598701055576,1151.8618808013644,874.4739704610076,258.8497479262563,1.3172054511744045,3.445578786527905,4.226540799139536,830.1635807363276,1.2237754316221157,17.481525006694763,60.23397171922456,3.445578786527905
334.0,334000.0,746.3942307692307,20.942597088147267,14.745770381388184,0.0,0.0,1.0,8.333333333333334,15.86726250905461,746.09375,74.21875,0.021258554601503117,0.028058358739675566,80.44661004787213,86.29213483146067,77.96954314720813,2.232228605904798,1173.622531944634,863.9768551241411,252.27154640563424,1.358395800748622,3.4217854818890325,4.222826342153322,818.0735289284532,1.0531499145913523,17.46734065385373,59.76949265656677,3.4217854818890325
335.0,335000.0,752.4038461538462,15.587394650652568,8.183466855453473,0.0,0.0,0.0,0.0,8.587829399917265,753.90625,46.875,0.011413856327046588,0.02071679289032418,79.77611948974112,82.58064516129032,77.57575757575758,1.5933603679330692,1217.5092666090204,831.8236259179619,231.6978519276668,1.4636627629630425,3.373361862500346,4.2171729188285365,795.5745017342485,1.02528101558256,17.478131508496382,58.96006225852734,3.373361862500346
336.0,336000.0,752.7901785714286,14.809595973501496,9.00440148063203,0.0,0.0,0.0,0.0,9.128880727742375,753.90625,46.875,0.012126726659832719,0.0196729399440435,79.73227060707109,82.58064516129032,77.57575757575758,1.5187062045702342,1268.2445896172057,824.6811056967402,214.83863096856444,1.5378606116429894,3.3097666799320646,4.209823984010312,766.6692793126444,1.0573693301340605,17.496585804442603,57.90961670811649,3.3097666799320646
337.0,337000.0,755.1081730769231,12.79603626794927,9.43449006913375,0.0,0.0,0.0,0.0,9.43449006913375,753.90625,35.15625,0.012494223219290536,0.016945964464677745,79.47991207292092,81.26984126984127,77.57575757575758,1.2959465162555242,1287.6083482378208,809.1988220131324,208.55952371802107,1.5912138194102863,3.331591608322849,4.199544443584269,765.1557760924264,1.0986122886681098,17.23401040093957,57.41668442951897,3.331591608322849
338.0,338000.0,755.7091346153846,12.104689178172244,9.678430174035485,0.0,0.0,0.0,0.0,9.700302360515195,753.90625,35.15625,0.012836026344252313,0.016017656296205655,79.41445106505154,81.26984126984127,77.57575757575758,1.2233388562126388,1301.430154748741,793.2836718865448,204.9785688667313,1.6405608748428535,3.2470700583055567,4.175200720151976,715.8760754851144,1.041453874828161,16.974404189182017,55.11707960026934,3.2470700583055567
339.0,339000.0,753.0691964285714,14.789768639027042,9.992962228555223,0.0,0.0,0.0,0.0,10.105271466827066,753.90625,46.875,0.013418782118232013,0.019639322268348615,79.70269322644813,82.58064516129032,77.57575757575758,1.518875687388221,1312.0028180027944,776.9859575085984,207.92917034464585,1.6885798325232606,3.2595809805020606,4.172657033225377,717.9119446287117,1.080429969584919,16.89225534958782,55.061674255300645,3.2595809805020606
340.0,340000.0,751.8028846153846,16.54327886547868,8.710343854335711,0.0,0.0,0.0,0.0,9.298734932998503,753.90625,46.875,0.012368581077945251,0.022004808978542383,79.84403093907005,82.58064516129032,77.57575757575758,1.6972202054465924,1325.9112989796367,755.2195231512696,198.00352956922345,1.7556634307427168,3.2860977657467014,4.16455634564014,719.9442923416851,1.0537617225027578,16.66778698154377,54.77197755999294,3.2860977657467014
341.0,341000.0,750.3004807692307,15.662515060002582,10.593190166193347,0.0,0.0,0.0,0.0,10.638108488520958,750.0,46.875,0.014178464176931417,0.020874990035918542,80.00021992774633,82.58064516129032,77.57575757575758,1.6086477933304462,1325.9511080789878,744.0708285605502,189.9232098106553,1.7820227015808696,3.2476510665016276,4.168085646119032,710.2264884151689,1.0719440415859485,16.834419718882405,54.672321153964475,3.2476510665016276
342.0,342000.0,757.5334821428571,26.822131765517298,17.761438348715924,0.0,0.0,2.0,15.384615384615385,18.481399416684834,751.953125,101.5625,0.024396808659078617,0.0354071897781267,79.29316920913656,82.58064516129032,72.45283018867924,2.6038780023073484,1319.514814311104,716.2814617522388,183.36978813537308,1.8421736213627193,3.1271706883582846,4.177076101233373,678.0557929150124,1.1349799328389845,17.334138646653617,54.20681028375373,3.1271706883582846
343.0,343000.0,763.5216346153846,38.26049689295728,18.925054497068533,0.0,0.0,3.0,25.0,20.234726911354237,750.0,125.0,0.02650183831601216,0.050110560275388356,78.75571620060026,82.58064516129032,70.45871559633028,3.5861751398283657,1304.294683253353,684.1068632382227,181.45681719593287,1.9065657039010964,3.2095129641272315,4.180969381862391,708.1795675789439,1.1169614273363062,17.187200070325307,55.16254144275754,3.2095129641272315
344.0,344000.0,768.9302884615385,43.22973986915313,19.939313582179107,0.0,0.0,3.0,25.0,20.608322644979705,750.0,125.0,0.026801288691868878,0.056220623010762645,78.24866650796979,82.58064516129032,70.45871559633028,4.042238223157257,1287.7844178092498,660.656937522191,176.89197451786518,1.9492483082658827,3.4066501473202835,4.169570238163546,764.32210808199,1.1349799328389845,16.464985788390308,56.090446261646214,3.4066501473202835
345.0,345000.0,771.9350961538462,44.89464928870265,20.36782579552169,0.0,0.0,4.0,33.333333333333336,20.94493221633517,750.0,125.0,0.027133022349538127,0.05815858031638864,77.96177391338489,82.58064516129032,70.45871559633028,4.208738927713249,1268.77513021303,637.4403416291943,173.53507875958772,1.9904217655416132,3.350747445597724,4.165648985593679,742.227490386162,1.126783165634806,16.526985797346065,55.377755443887196,3.350747445597724
346.0,346000.0,779.6223958333334,47.505768299450935,20.430610601764954,0.0,0.0,4.0,36.36363636363637,21.749079542304774,767.578125,125.0,0.027896940440066915,0.06093432994401389,77.22013146844516,82.58064516129032,70.45871559633028,4.455550520544548,1220.9796003985302,586.5184539823442,173.06913744171064,2.081741149163032,3.3344226307311366,4.167491408695986,738.3744691356147,1.089042837651959,16.602572699000053,55.35999413590471,3.3344226307311366
347.0,347000.0,786.0576923076923,44.22736011240122,20.965159099094556,0.0,0.0,4.0,33.333333333333336,21.454761788130316,800.78125,125.0,0.027294131204471595,0.05626477616745844,76.55579960677586,82.58064516129032,70.45871559633028,4.175055108699813,1194.374205015542,563.6873360207613,176.2113432003733,2.1188593901133013,3.3152501567784247,4.1630124085746685,728.2502806862185,1.0986122886681098,16.564871102638556,54.91669152003687,3.3152501567784247
348.0,348000.0,790.8653846153846,42.89812450489718,20.066451832581304,0.0,0.0,4.0,33.333333333333336,21.096161127629752,800.78125,125.0,0.026674781243446737,0.05424200545300069,76.07764963625165,82.58064516129032,70.45871559633028,4.059603525161391,1168.643369286874,546.6270502399377,181.0867097946737,2.137917193768415,3.357263182929742,4.1584450758515095,738.2451792324894,1.089042837651959,16.37456805965498,54.973734483056965,3.357263182929742
349.0,349000.0,805.6640625,36.26812616223234,22.114200961562876,0.0,0.0,5.0,45.45454545454545,24.394523431243744,810.546875,121.09375,0.03027877817405284,0.045016437806213234,74.6167394823281,82.13903743315508,70.45871559633028,3.345033389520396,1177.0139904459068,553.8313450889748,240.5313100584043,2.125220973646437,3.314160354654367,4.164797386735059,729.3885980763189,1.0696247517948574,16.60167635427308,55.02061759413469,3.314160354654367
350.0,350000.0,814.7786458333334,28.58186836576531,22.250639485540542,0.0,0.0,5.0,45.45454545454545,23.702338914723356,816.40625,101.5625,0.02909052542789858,0.03507930468223373,73.72530806832488,80.0,70.45871559633028,2.553267045155585,1134.1773246966632,519.0430874635026,186.84673706390444,2.1851313543914883,3.3384317231786755,4.154562718046689,728.7777533082018,1.0986122886681098,16.34745379039838,54.57485832706343,3.3384317231786755
351.0,351000.0,819.3359375,20.5437151908395,23.63574047200815,0.0,0.0,5.0,45.45454545454545,23.702338914723356,816.40625,66.40625,0.028928718770770818,0.02507361663339648,73.2722336346679,76.41791044776119,70.45871559633028,1.758240166762111,1087.353725172302,479.5620164618613,194.41830894593082,2.2673891756370517,3.2888147426065375,4.157405369828862,714.9271675531629,1.0788096613719298,16.524296852448224,54.345351099538526,3.2888147426065375
352.0,352000.0,820.3125,18.976496564829873,18.879759333741518,0.0,0.0,3.0,30.0,19.452968121857396,812.5,50.78125,0.023714094472359493,0.023133252955221176,73.17810634324464,74.92682926829268,70.45871559633028,1.5982687022499145,1064.833199863635,465.8056058680997,197.67706886325624,2.286003402383181,3.2766580159002543,4.149470474634896,704.5014837358864,1.0788096613719298,16.404374967230613,53.75152673220966,3.2766580159002543
353.0,353000.0,824.5738636363636,21.4988974677667,23.228232417685163,0.0,0.0,5.0,50.0,23.4375,820.3125,66.40625,0.028423772609819122,0.02607273698071965,72.80929431881935,74.92682926829268,69.1891891891892,1.7880343343981497,1045.163843184066,455.53502030942957,204.57609942096525,2.2943655187566514,3.3460131817651435,4.155859901408989,732.3546139570986,1.088759992225098,16.353327551414683,54.718449552756624,3.3460131817651435
354.0,354000.0,828.125,26.262087990580643,21.4808235701055,0.0,0.0,4.0,40.0,22.371595411369302,820.3125,74.21875,0.02701475672316293,0.03171271002636153,72.51799683126018,74.92682926829268,68.57142857142857,2.155869976492835,1014.7185905645543,445.00582369675817,216.15361348733342,2.2802366542870627,3.4997920201458355,4.166890906927017,793.4303489258136,1.0884599172040916,16.194380674732454,56.67696425663257,3.4997920201458355
355.0,355000.0,828.8352272727273,25.900421882532758,28.168369339562418,1.0,10.0,5.0,50.0,28.168369339562418,820.3125,74.21875,0.033985487600774536,0.031249180814572515,72.45406076732412,74.92682926829268,68.57142857142857,2.1257514658625634,1006.7440111844364,444.08011059740386,220.83220509765601,2.2670324276178513,3.4720199858641205,4.179444370564886,795.4181744413602,1.0573693301340605,16.495712764191715,57.273444398347515,3.4720199858641205
356.0,356000.0,824.8697916666666,27.003428711342575,26.857486365325336,1.0,9.090909090909092,5.0,45.45454545454545,26.857486365325336,814.453125,74.21875,0.03255966776411975,0.03273659550167498,72.80878915285778,74.92682926829268,68.57142857142857,2.235168770334849,1000.8268477852308,443.68383003377573,226.53839911626096,2.2557208084618323,3.410724995362853,4.170194361249193,766.2442640747456,1.0379876668516748,16.466975423683532,56.16432467558323,3.410724995362853
357.0,357000.0,825.6392045454545,29.036484873951725,28.394971633416013,1.0,10.0,5.0,50.0,28.49153520126636,820.3125,89.84375,0.034508457258824114,0.03516849092690239,72.75179288595176,76.41791044776119,68.57142857142857,2.41151758186061,998.2089943822957,446.795208644901,234.22402163400454,2.2341533102151985,3.3395997495435457,4.163226189482668,736.469429950148,1.0586069540544105,16.50843459782943,55.13156404826717,3.3395997495435457
358.0,358000.0,822.7982954545455,32.22467926659981,25.498568625574357,1.0,10.0,4.0,40.0,26.34909680318758,820.3125,97.65625,0.032023762018893495,0.039164737511758765,73.02297753118053,77.1859296482412,68.57142857142857,2.708849075803824,1007.1454959035557,466.7162504225913,253.84301035243337,2.1579396367528,3.3405553926317353,4.142702827757478,719.5805735439103,0.9942522733438669,16.12063273142906,53.851866603611,3.3405553926317353
359.0,359000.0,815.6960227272727,35.57983455738211,25.52249409987443,1.0,10.0,4.0,40.0,26.57972786906875,804.6875,109.375,0.03258533464488359,0.04361898742428733,73.68263533369549,78.36734693877551,68.57142857142857,3.0277041263870994,1019.8827067416099,485.5707290215714,263.85302376537425,2.1003792975673825,3.9234094124639216,4.084199168558852,856.2390464037657,1.0163741904311376,13.906177809375901,54.55962890870233,3.9234094124639216
360.0,360000.0,809.2447916666666,34.41183675364437,23.853488101912873,1.0,9.090909090909092,3.0,27.272727272727273,23.877266298315682,800.78125,109.375,0.02950561627853008,0.04252339602059353,74.2625052736531,78.36734693877551,68.57142857142857,2.9324683934270133,1037.7812034369124,507.1094578263562,274.771065165463,2.0464639091631143,3.7742416057994754,4.058624745280963,784.4349215093981,1.6863989535702288,13.76694357432612,51.959771222915386,3.7742416057994754
361.0,361000.0,907.5520833333334,273.1244826333426,147.1147978708554,3.0,27.272727272727273,4.0,36.36363636363637,167.92332234534905,796.875,890.625,0.18502885446374184,0.300946345283224,69.80193631703956,78.36734693877551,36.22641509433962,12.965368663553079,1045.5286235219903,508.75583439984064,326.9272339094845,2.0550695497288194,3.643709253862171,4.054002950683525,740.1454074651632,1.540445040947149,13.937010467405882,50.782414011260755,3.643709253862171
362.0,362000.0,799.1536458333334,38.1810468675616,19.15639766940508,1.0,9.090909090909092,2.0,18.181818181818183,21.749079542304774,789.0625,121.09375,0.027215141488374853,0.04777685375851292,75.23034122665801,79.58549222797927,68.57142857142857,3.3022887451198484,1081.8602135216079,545.9184205694692,294.34114318140536,1.9817250577349572,3.6064681029553363,4.042225027037897,719.0112021599125,1.575536360758419,13.820109194081688,49.841782987815385,3.6064681029553363
363.0,363000.0,785.4567307692307,35.389185581612466,17.6743124485654,1.0,8.333333333333334,2.0,16.666666666666668,20.853668460998655,785.15625,132.8125,0.026549735515762635,0.04505555073282567,76.5258353047234,80.84210526315789,68.57142857142857,3.1739365224242815,1107.030435463735,567.7298614936126,301.363575037917,1.9499246218109845,3.594231469877281,4.035542736890796,709.8726304977979,1.4469189829363254,13.737520575969953,49.375828772237874,3.594231469877281
364.0,364000.0,775.2403846153846,25.04346931974303,11.969255410709788,0.0,0.0,1.0,8.333333333333334,13.62529266696377,777.34375,78.125,0.017575571316145514,0.032304134068257676,77.4697335117795,80.84210526315789,73.14285714285714,2.397686060408974,1117.7708618621402,575.9006599545812,341.76006470805606,1.9409091525442843,3.5636387489827293,4.030101100417566,696.4517901845312,1.3581234841531944,13.710197866457532,48.858192373128404,3.5636387489827293
365.0,365000.0,766.8269230769231,26.940130065995533,13.385992965463599,0.0,0.0,2.0,16.666666666666668,15.3375247257679,765.625,89.84375,0.020001286162756884,0.035131956449699506,78.33532945429852,84.3956043956044,74.92682926829268,2.6924563534629424,1163.703154275126,612.7426731118679,308.92569333666506,1.8991710637112256,3.5604267474926474,4.0405628984487,703.938197380602,1.466337068793427,13.882587850090168,49.42793710587748,3.5604267474926474
366.0,366000.0,757.5120192307693,24.261845187682194,20.179666327902172,0.0,0.0,4.0,33.333333333333336,20.76200354049736,753.90625,82.03125,0.02740815064766966,0.03202833033899498,79.2824432121973,84.3956043956044,75.66502463054188,2.4640448775328836,1194.0340162416742,634.5652639577439,309.46321702332506,1.8816567563036126,3.458714962662734,4.053725314145978,684.2815274196155,1.4403615823901665,14.300304311983343,49.4606764944872,3.458714962662734
367.0,367000.0,752.7043269230769,24.51850656060315,20.161279384377636,0.0,0.0,4.0,33.333333333333336,20.669932117692113,753.90625,82.03125,0.027460891851369004,0.03257388815716059,79.79083679521774,84.3956043956044,75.66502463054188,2.502092210529061,1225.0036722532768,656.2716811438664,308.3679173907389,1.8666105935245043,3.5238344928463423,4.063919047686661,712.0045636868774,1.5040773967762742,14.334804731135641,50.51347935979271,3.5238344928463423
368.0,368000.0,745.8147321428571,25.613357651568382,19.258918700675558,0.0,0.0,4.0,30.76923076923077,19.651074743680834,744.140625,82.03125,0.02634846684674602,0.034342788560875824,80.53625969919021,84.3956043956044,75.66502463054188,2.640180794253217,1238.9433147029413,667.7968996106091,338.4905683943581,1.8552696417509071,3.640706847143892,4.07234338351266,755.005747326445,1.4759065198095778,14.240290375424994,51.844722675127045,3.640706847143892
369.0,369000.0,741.6294642857143,26.883014952943146,18.03885939880244,0.0,0.0,4.0,30.76923076923077,19.013572138889874,742.1875,85.9375,0.02563756303453021,0.036248579981696095,81.00015480735185,84.86187845303867,75.66502463054188,2.784931114958516,1285.9677084673517,693.6707425584684,310.2084427102922,1.8538589413823512,3.7142524665400973,4.081029093369197,785.8174657967124,1.4170660197866443,14.240290375424994,52.89203365116949,3.7142524665400973
370.0,370000.0,731.3701923076923,20.369626584685328,17.27408744976771,0.0,0.0,3.0,25.0,18.042195912175803,726.5625,62.5,0.024669033687642183,0.027851321805190128,82.09635119676588,85.33333333333333,78.36734693877551,2.1887163846257383,1314.914149686695,709.8446010623236,310.22905110161565,1.8523971975258384,3.7902271259454166,4.093645207940531,821.9027946570544,0.9444616088408514,14.303094068538938,54.21197512352527,3.7902271259454166
371.0,371000.0,724.0513392857143,20.361393105535427,16.490892709149332,0.0,0.0,3.0,23.076923076923077,17.095745031940414,720.703125,58.59375,0.023611233215597088,0.02812147702899382,82.92767209404023,86.29213483146067,79.58549222797927,2.2375311682365684,1366.9178501723263,733.9897281649353,308.36716062018303,1.862311961217481,3.975205775951312,4.108569861557225,898.0992897362968,0.9257694758286987,14.208398594731202,56.48130816079398,3.975205775951312
372.0,372000.0,719.5870535714286,20.162780987879092,16.46349462957058,0.0,0.0,3.0,23.076923076923077,16.992446533171506,716.796875,62.5,0.023614163774674943,0.028019932943217786,83.44154129325237,86.77966101694915,79.58549222797927,2.2370648955103514,1389.2037031003601,741.518736725268,313.6947980136292,1.8734573171211164,4.104252987929667,4.116405228955835,950.7225588524,0.8970593699462674,14.10995282150406,57.91081602720467,4.104252987929667
373.0,373000.0,712.6116071428571,18.74713805996959,16.605471009192428,0.0,0.0,3.0,23.076923076923077,16.992446533171506,708.984375,62.5,0.0238453125978413,0.026307651842964373,84.2503495955541,86.77966101694915,79.58549222797927,2.0918560505872517,1408.2569100860937,746.5119717509552,326.95682998857893,1.8864491975701416,4.297439442489386,4.131950286970101,1037.0263504185014,0.8135108628098204,14.0381626316819,60.32815379347039,4.297439442489386
374.0,374000.0,710.1004464285714,16.726398675326013,14.969854215241766,0.0,0.0,2.0,15.384615384615385,14.972869595313693,707.03125,62.5,0.021085565669785568,0.0235549755804984,84.53747625197413,86.77966101694915,79.58549222797927,1.8682634868459884,1435.6483510294102,748.192143355277,349.3585282962096,1.9188230774400103,4.36936675362456,4.135215026137581,1067.1740663394398,0.8539204011476971,13.974564156014925,61.05999601968507,4.36936675362456
375.0,375000.0,709.375,16.227233364889145,8.014177799299706,0.0,0.0,1.0,7.142857142857143,8.796809581715651,707.03125,62.5,0.01240078883766083,0.022875395051826106,84.62161832789369,86.77966101694915,79.58549222797927,1.8161868059613526,1443.3112515757134,746.5561312345627,345.7830489354602,1.9332923422501973,4.485479325026737,4.135825252396946,1110.7745355795569,0.8505393543113746,13.802196473179114,61.90946692040186,4.485479325026737
376.0,376000.0,704.7991071428571,9.283695727080998,4.9374028621258965,0.0,0.0,0.0,0.0,5.081590903031179,705.078125,31.25,0.0072099848758763845,0.013172116186008827,85.14428685586961,86.77966101694915,83.02702702702703,1.0751429013660925,1445.466862545953,742.1883416749945,342.22662270514286,1.9475741956331152,4.529911884306322,4.139767306742099,1132.4480406238956,0.8038127484474648,13.796813221335528,62.498348176882395,4.529911884306322
377.0,377000.0,703.4040178571429,7.731595161727553,4.9374028621258965,0.0,0.0,0.0,0.0,5.081590903031179,703.125,27.34375,0.007224284726879708,0.010991684672602756,85.30902302060578,86.77966101694915,83.47826086956522,0.9006374309824657,1441.0070040575006,716.3834317338435,332.7847149415826,2.0115024164781006,4.600048589202485,4.148120849317462,1170.0490093550338,0.7316134613877414,13.823538416768251,63.58894839184114,4.600048589202485
378.0,378000.0,700.6138392857143,5.440160256943037,5.0459301754046475,0.0,0.0,0.0,0.0,5.081590903031179,701.171875,15.625,0.007253055275373853,0.007764848411343625,85.64398756334217,86.77966101694915,84.86187845303867,0.6415153863924156,1429.6058051216778,696.7123969682704,341.2666806564686,2.0519310569792903,4.77500764396919,4.146724552026985,1235.444905144022,0.6202404097518576,13.546130310856736,64.68287578054365,4.77500764396919
379.0,379000.0,699.4977678571429,5.622054040069722,5.341462991175234,0.0,0.0,0.0,0.0,5.416994103762003,699.21875,15.625,0.007744119213355811,0.008037272309377695,85.78097203219292,86.77966101694915,84.86187845303867,0.6642364564248828,1429.6058051216778,696.7123969682704,341.2666806564686,2.0519310569792903,4.794070560004219,4.147443170656125,1243.8792352960843,0.5942072327050416,13.530360970905964,64.86550519685038,4.794070560004219
380.0,380000.0,697.1354166666666,7.652756734659802,5.410356983723582,0.0,0.0,0.0,0.0,5.524271728019903,695.3125,23.4375,0.007924244839595229,0.010977432148335317,86.07620881734829,87.77142857142857,84.86187845303867,0.9162577386826063,1408.9784302680064,669.264843186837,329.2916573222049,2.105262878532326,4.996594274326359,4.146021881705611,1321.3627809772747,0.6276692511804383,13.23164701481223,66.11317171411825,4.996594274326359
381.0,381000.0,697.1153846153846,8.227175899252646,5.712867439708413,0.0,0.0,0.0,0.0,5.749844314015525,695.3125,23.4375,0.008248052533208478,0.01180174197961759,86.08007242791089,87.77142857142857,84.86187845303867,0.9796101328506392,1361.1714689080004,616.8081450045972,346.0935480125982,2.2067987913775933,3.2073136143498964,5.099416229294033,2036.6680771007864,0.3379190659066379,49.49683271161949,158.7518654231765,3.2073136143498964
382.0,382000.0,694.7544642857143,10.599289148813934,5.425321540044408,0.0,0.0,0.0,0.0,5.629505407210095,695.3125,31.25,0.008102870433510434,0.01525616558608399,86.38023355589202,88.78612716763006,84.86187845303867,1.2780765271823116,1332.4597672609143,589.7267332585793,359.64821555619426,2.2594528823516407,5.158905165693373,4.158423251535551,1406.2027485499311,0.5998896870733625,13.209088873309756,68.14443682262055,5.158905165693373
383.0,383000.0,693.5096153846154,11.785334342686687,4.355171927167856,0.0,0.0,0.0,0.0,4.915256793796061,695.3125,31.25,0.007087510662804719,0.016993757665711134,86.53960478373327,88.78612716763006,84.86187845303867,1.417375955021185,1300.6771060575968,561.6055071759639,374.4220780530791,2.3159977767989814,5.283795327352321,4.157982025915834,1456.8337453196177,0.5937747067467416,13.045418874491725,68.92932329239315,5.283795327352321
384.0,384000.0,691.40625,10.941791740404522,4.731975885824405,0.0,0.0,0.0,0.0,4.96475710392377,689.453125,31.25,0.007180665641833249,0.015825416302505974,86.79979568426067,88.78612716763006,84.86187845303867,1.3204088190889918,1225.9644299039032,501.308109779009,396.9054836976502,2.445530814261799,5.721338816604602,4.144551040601397,1616.3001801881321,0.5452270504833231,12.34430646847175,70.62595976213069,5.721338816604602
385.0,385000.0,689.3028846153846,9.64975328085699,4.871949722361903,0.0,0.0,0.0,0.0,5.042947065374241,687.5,31.25,0.007316010389522874,0.01399929333857544,87.06012221617131,88.78612716763006,84.86187845303867,1.1642783811525321,1185.5570764525262,472.7078278584738,394.75639394531987,2.5080123632043505,6.031898649861129,4.123859413750758,1708.4833883799213,0.5389965007326869,11.739313418974959,70.81034876221169,6.031898649861129
386.0,386000.0,689.1741071428571,8.491287905572962,4.955655800021226,0.0,0.0,0.0,0.0,4.96475710392377,689.453125,27.34375,0.00720392285848696,0.012320961884037853,87.07299293246935,88.78612716763006,85.33333333333333,1.0330243262543677,1143.6181328771818,443.5581960512244,389.9570800086227,2.5782820451932555,6.14480118023202,4.122284785667808,1753.4934425460433,0.5150273106196908,11.609900126119198,71.34052799735312,6.14480118023202
387.0,387000.0,688.6160714285714,7.726171383324699,4.596471917301188,0.0,0.0,0.0,0.0,4.596471917301188,689.453125,23.4375,0.006674941390440623,0.01121985341889616,87.14147875376416,88.78612716763006,85.81005586592178,0.9433075988946301,1099.4984947694018,409.67080410787185,388.8848783740748,2.683858560933449,6.189084881932596,4.129499539079969,1787.2669644866608,0.48858001481867097,11.66478017161351,72.19431461120028,6.189084881932596
388.0,388000.0,687.5,7.13180413418185,4.219232225525951,0.0,0.0,0.0,0.0,4.219232225525951,687.5,23.4375,0.006137065055310474,0.010373533286082691,87.28139791325113,88.78612716763006,85.81005586592178,0.870010760782808,1006.2835235626308,345.7777142925389,406.45240348881003,2.9102035266254407,6.235609241271791,4.132976637942184,1814.707595512072,0.45366720992604215,11.667797459829343,72.75582566579938,6.235609241271791
389.0,389000.0,687.2209821428571,6.931091811307362,4.053707200490397,0.0,0.0,0.0,0.0,4.053707200490397,685.546875,23.4375,0.005898695333559717,0.010085681303989276,87.31640010312094,88.78612716763006,85.81005586592178,0.8478089959345926,963.0847567151943,319.6725615962175,418.4945803000027,3.0127226181259776,6.347221561317698,4.134551874443017,1867.0305522851856,0.40808634158803864,11.58574903235494,73.53731606217893,6.347221561317698
390.0,390000.0,764.5733173076923,196.94082846470963,124.5299082914704,2.0,16.666666666666668,2.0,16.666666666666668,136.40449374227353,691.40625,667.96875,0.17840603465289304,0.257582659512892,81.67793136220982,88.27586206896552,44.52173913043478,13.057928789128761,921.5818810490834,294.77551036057247,433.07881693570863,3.1263854989914015,6.467267841531171,4.141063878212874,1934.698123860817,0.40546510810816444,11.56409162364461,74.78807787411677,6.467267841531171
391.0,391000.0,754.296875,184.33757706998722,117.17089061716554,2.0,14.285714285714286,2.0,14.285714285714286,126.30328185796091,691.40625,667.96875,0.16744505518196787,0.24438332330355633,82.4239041502788,88.27586206896552,44.52173913043478,12.304145390769854,881.6294573464498,270.61302555326375,451.164420430314,3.2578973445345927,6.5508132919578,4.141691406299172,1973.733604854167,0.36936010346604814,11.498418228003908,75.32399096449785,6.5508132919578
